Country,Rule_Set,Top_URL,Number_Requests,Number_Hits
JP,trackers,.xvideos.com,62,0
JP,trackers,.uniqlo.com,328,4
JP,trackers,.hangame.co.jp,144,2
JP,trackers,.sub.jp,68,1
JP,trackers,.kotobank.jp,16,2
JP,trackers,.jma.go.jp,2,0
JP,trackers,.vector.co.jp,2,0
JP,trackers,.imgur.com,85,4
JP,trackers,.rakuten.ne.jp,2,0
JP,trackers,.oricon.co.jp,299,7
JP,trackers,.kddi.com,172,4
JP,trackers,.golfdigest.co.jp,216,11
JP,trackers,.msn.com,25,4
JP,trackers,.qq.com,251,32
JP,trackers,.jimdo.com,69,12
JP,trackers,.aliexpress.com,92,10
JP,trackers,.kyodo-d.jp,122,2
JP,trackers,.gmail.com,39,1
JP,trackers,.nosub.tv,222,1
JP,trackers,.sagawa-exp.co.jp,2,0
JP,trackers,.alfalfalfa.com,156,3
JP,trackers,.fujitv.co.jp,2,0
JP,trackers,.tripadvisor.jp,195,17
JP,trackers,.googleusercontent.com,2,0
JP,trackers,.news-postseven.com,2,0
JP,trackers,.gnavi.co.jp,186,4
JP,trackers,.line.me,24,2
JP,trackers,.exblog.jp,177,11
JP,trackers,.youtube.com,101,2
JP,trackers,.duga.jp,12,4
